Date_UTC,MLT,MLAT,GLON,GLAT
1998-03-24 13:18:26,320.60,65.70,125.00,71.50
1998-03-25 12:07:34,337.70,61.40,166.30,66.90
1998-03-25 15:56:20,333.60,61.00,95.50,65.90
1998-03-27 16:02:31,335.00,63.10,95.10,68.10
1998-03-27 19:55:08,331.90,65.80,18.90,69.00
1998-03-28 10:07:04,343.30,64.50,211.90,64.40
1998-03-28 23:20:33,344.00,65.10,335.10,63.60
1998-03-29 03:56:33,13.40,64.90,300.80,56.70
1998-03-29 09:04:36,323.70,67.40,210.40,67.50
1998-03-30 14:07:42,346.00,65.90,144.60,71.80
1998-03-30 14:19:58,339.50,66.10,132.40,72.00
1998-03-31 23:17:11,349.60,66.20,340.90,65.50
1998-04-01 02:43:53,339.10,66.60,289.30,56.50
1998-04-01 19:37:53,343.90,67.30,37.00,71.40
1998-04-04 23:12:16,355.90,65.50,350.00,66.10
1998-04-05 13:09:18,350.60,66.80,170.30,71.80
1998-04-05 13:36:54,344.20,66.80,152.80,72.50
1998-04-07 05:12:30,337.10,68.50,265.40,58.00
1998-04-13 20:32:21,14.60,66.90,57.30,71.60
1998-04-15 23:06:41,355.50,67.60,347.80,67.80
1998-04-16 00:11:32,340.00,70.00,315.60,64.70
1998-04-17 07:59:47,338.80,65.50,237.60,59.90
1998-04-18 05:58:17,335.90,68.30,257.50,58.80
1998-04-19 16:46:41,310.00,67.20,53.00,71.80
1998-04-19 19:46:33,360.00,66.10,53.80,70.70
1998-04-21 21:51:16,8.20,66.90,25.20,70.50
1998-04-22 14:48:47,359.20,70.70,157.50,76.20
1998-04-22 19:16:49,19.30,64.70,84.60,69.60
1998-04-22 21:32:49,0.60,65.10,23.10,68.50
1998-04-23 08:07:47,342.20,67.60,239.50,61.60
1998-04-24 03:58:15,320.60,61.70,265.90,51.00
1998-04-24 07:31:05,339.70,60.10,241.50,53.60
1998-04-24 17:40:07,343.70,65.60,74.70,70.40
1998-04-24 17:51:10,334.60,65.80,60.60,70.50
1998-04-24 18:50:39,0.60,65.10,71.50,69.80
1998-04-24 21:46:31,0.60,64.60,19.30,67.80
1998-04-25 11:47:34,306.00,65.90,136.10,71.80
1998-04-25 12:00:17,331.90,65.80,166.50,71.10
1998-04-25 13:41:39,329.80,65.30,133.40,71.20
1998-04-25 19:19:35,334.00,62.80,32.90,66.70
1998-04-26 13:01:43,340.20,62.40,156.40,68.20
1998-04-27 01:41:11,318.80,65.10,286.00,54.60
1998-04-28 11:01:16,321.40,69.30,175.60,73.80
1998-04-28 15:05:23,336.40,67.80,118.20,73.60
1998-04-28 20:23:42,339.80,67.30,15.90,70.30
1998-04-30 01:37:13,334.70,69.30,296.50,60.40
1998-04-30 07:26:12,331.50,70.40,240.90,64.20
1998-04-30 14:18:49,0.50,63.00,161.40,68.60
1998-04-30 15:01:18,331.40,65.10,112.60,70.60
1998-05-01 14:26:27,311.00,66.80,99.30,72.10
1998-05-02 05:13:56,1.60,63.50,280.20,52.50
1998-05-02 05:20:04,323.40,64.10,254.60,54.90
1998-05-02 23:19:22,313.20,61.90,306.40,54.80
1998-05-03 16:53:51,345.80,64.30,92.80,69.30
1998-05-03 17:37:14,343.40,66.10,75.10,71.00
1998-05-03 20:44:18,340.60,61.70,15.40,64.80
1998-05-04 04:24:22,323.50,59.00,263.30,48.50
1998-05-04 17:36:47,344.90,65.80,77.10,70.70
1998-05-04 20:44:18,339.00,61.10,13.80,64.10
1998-05-05 05:52:17,325.90,64.30,250.90,55.80
1998-05-05 07:27:21,330.00,64.20,236.20,58.90
1998-05-06 22:17:47,1.80,66.10,9.20,68.60
1998-05-07 09:37:21,7.50,64.90,240.40,58.60
1998-05-08 06:38:49,336.00,63.30,249.50,55.10
1998-05-08 07:30:57,321.20,64.40,228.10,60.90
1998-05-08 19:09:42,355.80,66.00,59.20,70.70
1998-05-08 19:31:10,22.70,65.80,83.30,70.70
1998-05-08 22:53:24,320.90,67.10,315.90,61.90
1998-05-09 04:21:32,15.60,68.40,297.30,59.60
1998-05-09 04:55:16,327.80,64.80,261.70,54.60
1998-05-09 13:50:53,3.20,67.60,179.60,71.80
1998-05-09 14:33:49,326.20,68.60,117.00,74.40
1998-05-09 15:04:29,335.30,68.80,119.00,74.60
1998-05-20 08:18:51,334.10,66.30,230.00,62.40
1998-05-20 17:08:56,320.70,66.40,59.80,71.10
1998-05-21 04:45:15,336.30,66.70,269.20,55.80
1998-05-21 10:07:04,305.00,68.10,169.70,73.00
1998-05-21 10:42:38,320.20,68.30,178.90,72.60
1998-05-22 09:46:56,352.20,65.90,226.50,62.80
1998-05-22 23:12:51,26.50,66.70,21.80,70.10
1998-05-23 01:38:02,325.00,68.40,289.90,58.50
1998-05-23 06:27:05,324.40,64.40,243.60,57.40
1998-05-23 18:11:38,327.30,68.90,41.30,73.20
1998-05-23 19:54:41,333.50,69.00,13.60,71.80
1998-05-23 21:45:42,356.20,63.00,13.80,65.90
1998-05-24 12:22:09,322.70,67.10,149.70,72.90
1998-05-24 16:25:02,330.30,66.00,85.90,71.00
1998-05-24 16:46:30,331.20,67.40,79.00,72.40
1998-05-25 06:02:36,342.60,65.50,260.70,55.40
1998-05-25 06:42:28,9.00,65.80,271.10,54.80
1998-05-25 06:49:50,337.30,65.80,249.30,57.70
1998-05-25 08:03:26,304.30,65.80,204.90,66.90
1998-05-26 14:43:26,325.00,68.40,112.90,74.10
1998-05-26 17:08:20,353.10,67.00,96.30,72.30
1998-05-27 10:05:42,353.50,65.40,223.10,63.00
1998-05-27 18:53:20,343.70,65.60,49.80,70.10
1998-05-27 19:34:15,12.40,67.60,69.20,72.50
1998-05-27 20:04:55,343.40,66.10,25.80,69.70
1998-05-28 08:09:16,351.60,67.40,246.00,60.00
1998-05-28 08:19:05,352.90,67.50,245.20,60.30
1998-05-29 00:26:18,344.00,68.90,315.50,63.60
1998-05-29 02:38:10,319.90,66.80,277.90,55.80
1998-05-29 19:40:46,356.00,64.50,50.00,68.90
1998-05-31 11:34:26,330.40,69.00,177.40,73.40
1998-06-01 00:53:10,357.90,69.20,321.90,65.10
1998-06-01 02:01:05,325.40,69.10,286.60,58.80
1998-06-01 02:19:02,353.60,69.60,302.40,61.80
1998-06-01 03:09:56,317.50,70.10,271.90,59.30
1998-06-01 03:39:23,0.70,69.70,294.10,60.40
1998-06-01 04:28:27,331.10,68.60,268.50,57.90
1998-06-01 04:54:39,315.40,69.40,254.90,60.30
1998-06-01 18:21:48,334.70,69.30,46.20,73.80
1998-06-01 23:30:55,320.50,69.70,306.70,62.70
1998-06-02 00:54:30,337.60,68.00,305.70,60.70
1998-06-03 04:10:52,353.80,69.10,284.90,58.70
1998-06-03 10:38:20,332.90,67.20,194.90,69.80
1998-06-03 20:34:03,342.60,65.50,16.30,68.50
1998-06-04 00:57:00,348.90,65.10,315.40,59.90
1998-06-05 11:22:06,9.20,63.20,219.50,61.60
1998-06-05 15:21:54,344.90,65.80,124.50,71.60
1998-06-05 15:40:18,16.70,64.50,158.60,70.20
1998-06-06 10:21:39,334.10,65.10,199.10,67.20
1998-06-07 02:22:08,1.60,63.00,310.10,56.70
1998-06-07 15:04:20,344.20,66.80,130.20,72.70
1998-06-07 20:23:26,3.20,67.10,43.30,71.40
1998-06-09 07:54:09,336.80,66.20,237.30,60.70
1998-06-12 03:30:08,344.90,65.80,285.80,55.30
1998-06-12 04:24:08,299.60,67.60,249.20,59.50
1998-06-13 02:59:24,345.70,68.50,290.80,58.70
1998-06-15 04:18:17,324.20,68.80,265.90,58.30
1998-06-16 16:33:47,337.50,66.90,91.20,72.10
1998-06-19 00:53:41,352.40,69.00,317.10,64.00
1998-06-20 06:31:55,357.20,64.50,265.30,53.90
1998-06-20 08:19:15,327.20,65.20,223.30,62.80
1998-06-20 11:45:46,5.00,63.90,210.60,64.00
1998-06-20 12:20:54,314.60,66.90,139.50,72.80
1998-06-20 23:17:00,10.90,62.00,5.20,64.30
1998-06-20 23:27:35,306.30,69.60,297.20,60.80
1998-06-21 19:05:38,343.70,65.60,45.50,70.00
1998-06-22 01:13:48,317.90,64.70,289.40,54.60
1998-06-22 10:12:45,346.90,66.50,216.10,65.50
1998-06-24 04:22:55,328.20,65.50,267.30,54.70
1998-06-26 08:32:46,348.10,61.90,236.50,56.50
1998-06-27 04:36:07,336.80,66.20,270.60,55.30
1998-06-29 09:06:49,0.70,68.20,242.50,61.50
1998-06-29 12:24:55,334.70,68.10,167.20,73.20
1998-07-03 21:04:14,31.40,66.20,65.40,70.90
1998-07-04 12:57:11,346.00,68.00,173.20,72.70
1998-07-05 18:34:37,349.50,63.60,63.60,68.20
1998-07-05 19:31:13,352.30,65.40,47.80,69.80
1998-07-06 01:00:35,299.70,68.70,279.40,57.90
1998-07-06 13:47:15,339.30,65.00,146.40,70.90
1998-07-06 15:15:34,318.20,67.60,95.40,72.90
1998-07-08 04:07:15,6.00,68.00,293.40,58.60
1998-07-11 18:03:22,20.20,62.90,107.00,68.20
1998-07-11 18:53:40,359.40,64.60,68.30,69.30
1998-07-16 06:35:08,20.30,60.10,279.50,49.00
1998-07-16 11:16:02,8.60,61.10,219.00,59.60
1998-07-16 11:45:28,316.30,64.70,149.80,70.60
1998-07-19 03:17:57,333.50,64.40,280.50,53.50
1998-07-19 04:22:58,330.70,66.70,268.90,55.90
1998-07-19 05:21:14,343.40,66.10,267.70,55.30
1998-07-19 05:37:58,339.50,66.10,262.80,55.80
1998-07-19 08:40:34,341.10,65.80,231.00,61.60
1998-07-19 09:13:51,330.30,66.00,213.90,65.50
1998-07-20 01:16:47,339.40,67.80,303.40,60.10
1998-07-21 11:44:20,324.40,64.40,160.90,70.00
1998-07-22 21:25:53,2.70,63.50,27.40,67.20
1998-07-23 15:08:47,323.00,62.70,102.10,67.80
1998-07-23 20:55:46,329.60,63.50,356.40,64.90
1998-07-24 09:15:00,3.80,63.00,241.10,56.60
1998-07-25 05:12:40,311.00,66.90,248.10,59.00
1998-07-25 07:47:51,337.10,64.60,237.90,58.90
1998-07-25 08:00:44,298.60,70.10,204.00,71.30
1998-07-25 10:46:56,351.60,67.40,213.30,67.00
1998-07-25 11:47:40,337.50,66.90,180.00,71.10
1998-07-28 20:47:06,350.60,63.70,24.40,67.20
1998-07-29 14:24:29,9.60,67.30,177.40,71.70
1998-07-31 08:49:22,351.30,61.70,236.00,56.40
1998-07-31 19:22:20,341.50,62.10,41.20,66.30
1998-08-01 15:41:38,325.70,63.50,94.90,68.50
1998-08-01 16:10:55,343.70,65.60,105.20,71.00
1998-08-01 17:18:23,332.50,64.20,70.20,68.90
1998-08-01 17:36:47,16.70,64.50,112.50,70.00
1998-08-01 18:30:45,333.50,65.60,45.50,70.00
1998-08-02 09:07:12,341.80,64.80,225.30,61.90
1998-08-06 03:33:22,347.70,65.00,287.10,54.60
1998-08-06 18:34:31,336.30,61.70,50.10,66.10
1998-08-06 22:22:31,349.60,60.50,357.80,62.30
1998-08-06 22:40:28,317.60,61.80,318.10,57.30
1998-08-08 11:59:45,328.50,64.40,161.30,70.00
1998-08-10 12:54:59,334.00,64.00,151.70,69.90
1998-08-10 18:47:03,340.40,63.50,50.00,67.90
1998-08-11 11:53:56,327.80,64.80,162.20,70.30
1998-08-11 20:55:20,10.00,65.20,45.10,69.50
1998-08-11 21:44:24,345.80,64.30,1.80,66.20
1998-08-12 06:13:28,344.20,63.00,259.50,53.00
1998-08-12 23:22:02,354.10,62.90,345.00,63.00
1998-08-13 09:46:24,351.80,63.30,224.50,60.60
1998-08-14 12:50:41,323.70,64.80,139.70,70.70
1998-08-15 16:24:50,353.60,64.90,111.10,70.40
1998-08-19 12:16:15,14.00,65.90,213.30,65.50
1998-08-19 13:10:40,312.70,67.60,121.30,73.40
1998-08-20 09:45:55,338.40,60.40,209.90,60.70
1998-08-21 00:30:58,346.30,59.00,321.70,55.50
1998-08-21 22:51:53,17.10,65.00,19.90,68.20
1998-08-22 10:28:37,343.60,58.70,203.20,60.30
1998-08-24 19:13:51,322.50,64.20,20.20,67.50
1998-08-24 21:19:35,332.10,63.50,354.60,64.70
1998-08-25 10:39:12,342.60,65.50,203.80,66.80
1998-08-26 04:50:29,316.20,64.00,254.60,54.80
1998-08-26 05:40:10,313.80,65.10,244.80,57.90
1998-08-26 06:52:23,320.20,68.30,237.30,62.80
1998-08-26 17:42:04,340.20,62.40,71.40,67.00
1998-08-26 21:10:36,347.70,60.30,18.50,63.60
1998-08-28 14:35:13,0.60,64.00,155.50,69.80
1998-08-29 18:20:51,338.80,62.70,57.50,67.20
1998-08-29 23:33:03,345.50,64.80,332.60,62.90
1998-08-29 23:51:00,334.10,65.10,317.50,60.30
1998-09-01 01:15:41,3.80,63.50,326.80,60.60
1998-09-01 18:29:09,348.10,61.90,65.80,66.40
1998-09-02 11:24:50,338.60,64.30,184.40,68.30
1998-09-02 11:54:16,351.00,65.90,192.70,68.80
1998-09-02 17:23:38,330.60,63.70,66.10,68.30
1998-09-04 01:17:50,343.60,64.00,308.30,57.30
1998-09-04 02:18:34,347.50,65.50,299.50,57.00
1998-09-04 05:02:56,343.60,64.00,270.40,53.00
1998-09-05 10:08:02,343.90,67.30,215.20,66.50
1998-09-05 17:06:56,5.70,67.00,110.20,72.60
1998-09-05 18:04:26,352.00,66.40,76.00,71.30
1998-09-06 11:27:06,334.60,65.80,179.80,70.10
1998-09-06 14:02:16,338.10,67.60,137.40,73.50
1998-09-07 02:14:35,350.40,67.30,301.90,59.30
1998-09-07 02:33:46,330.70,66.70,285.40,56.20
1998-09-08 00:43:18,2.70,63.50,334.10,61.90
1998-09-08 14:25:47,13.40,67.00,177.40,71.50
1998-09-09 19:45:26,345.70,65.50,38.50,69.60
1998-09-09 20:12:26,17.40,65.50,68.00,70.20
1998-09-09 20:48:00,353.20,66.40,27.90,70.10
1998-09-10 01:17:52,10.20,65.70,331.80,63.60
1998-09-11 08:16:16,337.50,66.90,233.50,62.20
1998-09-11 16:00:34,345.70,66.40,108.20,71.90
1998-09-11 17:06:11,5.80,67.50,110.50,73.10
1998-09-12 22:20:29,330.10,67.20,334.30,65.40
1998-09-13 15:40:32,301.60,65.90,64.50,70.60
1998-09-13 20:04:53,338.40,66.00,23.50,69.50
1998-09-15 03:13:06,340.60,67.90,285.40,57.50
1998-09-15 06:38:34,336.70,65.10,250.30,56.80
1998-09-16 00:28:23,345.00,69.50,317.60,64.60
1998-09-17 07:19:25,354.30,67.00,256.20,57.60
1998-09-18 18:02:08,334.50,61.20,59.60,65.70
1998-09-18 20:49:34,331.70,61.70,6.20,64.10
1998-09-18 21:25:19,330.20,63.00,353.70,64.20
1998-09-18 22:28:19,309.00,64.30,314.60,58.90
1998-09-18 23:08:48,301.70,64.10,300.90,55.90
1998-09-19 18:48:24,328.80,65.10,37.10,69.20
1998-09-19 23:19:30,353.50,65.40,346.40,65.50
1998-09-20 12:17:12,343.10,68.20,177.10,72.60
1998-09-20 14:47:55,320.10,67.50,99.40,72.90
1998-09-20 15:04:29,14.00,68.00,164.70,73.20
1998-09-21 04:55:33,340.10,64.00,269.20,53.10
1998-09-21 05:06:35,345.50,64.80,270.90,53.80
1998-09-21 08:25:55,340.40,63.50,231.80,59.20
1998-09-21 09:03:20,323.40,64.10,207.40,64.80
1998-09-21 09:35:50,321.90,64.20,196.60,66.70
1998-09-22 12:42:24,358.00,68.10,188.30,71.40
1998-09-22 14:48:45,330.30,66.00,110.70,71.50
1998-09-22 19:21:04,325.60,65.40,22.50,68.80
1998-09-24 02:30:30,355.10,63.40,303.60,55.70
1998-09-24 20:25:04,328.30,62.50,9.30,65.10
1998-09-24 23:11:54,323.30,60.80,319.50,56.70
1998-09-26 06:41:34,329.60,66.50,244.90,59.30
1998-09-26 12:20:45,356.80,67.10,191.70,70.10
1998-09-27 21:58:37,334.10,68.60,344.00,68.20
1998-09-28 20:38:22,325.20,66.50,358.40,67.90
1998-09-30 03:13:28,329.90,68.30,278.80,57.40
1998-09-30 20:47:38,347.50,65.50,24.50,69.00
1998-10-02 04:31:15,352.20,65.90,280.50,55.00
1998-10-02 10:31:53,346.00,63.80,207.20,64.60
1998-10-02 12:59:05,350.00,65.20,168.00,70.40
1998-10-02 13:35:16,330.60,63.70,129.90,69.60
1998-10-03 01:15:05,16.40,64.00,341.30,63.50
1998-10-03 02:22:06,313.10,63.30,276.60,52.20
1998-10-03 19:11:29,347.60,67.60,51.20,72.20
1998-10-03 19:45:50,347.00,68.60,38.90,72.80
1998-10-03 23:43:48,359.30,70.20,342.00,69.50
1998-10-04 01:10:17,342.30,69.20,307.90,62.40
1998-10-04 01:55:40,325.40,69.10,288.30,59.00
1998-10-05 11:49:39,344.40,68.40,186.60,71.90
1998-10-05 22:41:28,339.20,69.40,338.20,68.10
1998-10-06 02:22:16,352.00,70.00,301.30,62.00
1998-10-06 20:14:22,12.40,67.60,62.70,72.40
1998-10-07 00:06:12,341.50,65.30,322.90,61.60
1998-10-07 12:45:31,349.90,62.60,169.30,67.90
1998-10-07 13:17:24,305.80,64.10,105.30,69.40
1998-10-07 15:46:27,336.80,62.30,99.80,67.30
1998-10-08 11:18:42,4.10,65.00,214.60,64.40
1998-10-09 19:56:17,342.20,67.60,31.60,71.50
1998-10-09 20:43:31,305.70,66.60,336.20,65.10
1998-10-13 08:51:21,343.50,67.80,230.90,63.70
1998-10-17 05:25:45,14.00,65.90,285.40,55.40
1998-10-17 05:59:56,358.20,66.10,270.10,55.20
1998-10-17 06:49:00,318.10,66.90,234.30,62.00
1998-10-17 10:45:18,344.70,64.20,201.50,65.90
1998-10-17 20:33:56,351.00,65.80,33.70,69.80
1998-10-21 14:33:43,326.30,63.10,106.10,68.40
1998-10-21 17:54:17,320.00,62.80,45.70,67.10
1998-10-22 07:36:09,328.50,64.40,231.50,60.10
1998-10-22 11:10:22,334.60,64.70,181.50,68.90
1998-10-25 09:57:08,345.50,64.80,215.20,64.00
1998-10-25 10:45:35,325.90,66.10,179.40,70.40
1998-10-27 17:36:07,347.90,67.60,80.60,72.70
1998-10-28 08:26:41,356.00,64.50,243.10,57.60
1998-10-29 06:34:43,352.20,65.90,260.30,55.90
1998-10-29 07:04:36,350.80,66.30,254.50,57.20
1998-10-29 21:54:06,343.90,67.30,0.90,69.00
1998-10-31 11:07:41,355.50,67.60,209.00,68.00
1998-11-01 02:03:56,347.90,67.10,303.50,59.40
1998-11-01 19:17:51,329.40,67.60,29.20,71.40
1998-11-02 00:05:40,347.20,66.00,330.10,63.50
1998-11-02 01:08:50,359.20,70.70,322.70,66.80
1998-11-02 18:46:50,347.50,65.50,62.00,70.20
1998-11-03 15:26:13,343.90,67.30,111.60,72.90
1998-11-05 00:28:41,345.40,66.90,322.50,63.00
1998-11-05 13:23:46,323.70,64.80,120.90,70.50
1998-11-05 14:13:27,337.60,64.10,123.10,69.80
1998-11-06 02:17:21,5.20,65.00,315.70,59.80
1998-11-06 08:35:10,338.60,61.60,225.40,58.70
1998-11-12 02:09:51,7.40,68.50,317.50,63.60
1998-11-12 21:14:20,354.30,67.00,26.90,70.70
1998-11-13 01:56:28,31.00,63.90,347.90,64.30
1998-11-13 02:19:46,351.40,61.10,304.70,53.70
1998-11-13 21:34:50,357.70,57.80,32.40,61.70
1998-11-14 18:07:02,324.40,64.40,47.30,68.80
1998-11-15 09:48:20,338.10,67.60,211.00,67.60
1998-11-16 12:53:03,352.30,65.40,167.60,70.60
1998-11-16 14:50:12,331.20,67.40,105.20,72.90
1998-11-16 16:13:36,328.30,67.40,80.30,72.40
1998-11-16 17:00:50,333.50,67.90,73.70,72.90
1998-11-16 18:15:03,350.10,67.80,73.20,72.80
1998-11-16 19:38:28,338.40,68.70,34.20,72.70
1998-11-16 20:33:03,348.00,69.20,29.20,73.00
1998-11-16 21:35:00,332.40,66.50,355.20,67.60
1998-11-17 05:58:32,353.40,65.90,266.40,55.20
1998-11-19 12:42:20,320.40,65.00,128.20,70.90
1998-11-19 19:41:51,353.90,66.20,54.90,70.80
1998-11-20 05:06:54,340.70,64.70,266.90,53.90
1998-11-20 11:01:14,344.00,65.10,194.00,67.90
1998-11-21 09:46:31,0.00,66.50,230.40,62.50
1998-11-21 10:13:30,336.30,66.70,201.00,68.40
1998-11-21 10:35:35,330.60,67.90,188.70,71.20
1998-11-24 04:54:17,353.60,64.90,277.10,53.80
1998-11-24 09:56:03,332.40,66.50,201.20,68.20
1998-11-24 17:00:55,330.80,61.40,73.10,66.00
1998-11-24 19:43:27,339.70,64.50,39.00,68.60
1998-11-25 19:33:55,0.00,65.00,65.30,69.70
1998-11-26 07:52:12,5.80,62.40,254.40,53.30
1998-11-26 13:14:22,343.40,66.10,147.90,72.00
1998-11-26 14:16:55,322.70,67.10,103.50,72.50
1998-11-27 04:28:41,346.30,65.40,276.80,54.40
1998-11-28 10:20:44,336.20,65.60,197.20,67.90
1998-11-28 13:27:17,354.20,67.50,159.60,73.00
1998-11-28 13:54:53,0.70,68.70,161.00,74.10
1998-11-28 15:53:16,330.10,67.20,87.20,72.30
1998-11-29 04:11:06,358.20,65.60,287.50,55.30
1998-11-30 03:45:00,4.60,68.10,296.00,59.10
1998-11-30 17:37:08,349.50,63.60,84.00,68.40
1998-11-30 21:47:59,347.00,61.80,14.10,64.80
1998-12-01 12:54:39,337.60,64.10,144.80,70.00
1998-12-01 13:42:30,317.90,64.70,106.60,70.10
1998-12-01 16:40:49,335.10,65.40,81.50,70.30
1998-12-01 22:07:43,350.80,66.30,8.80,68.70
1998-12-02 10:44:34,341.80,68.10,199.00,70.10
1998-12-03 07:07:07,346.60,67.00,250.10,58.70
1998-12-03 16:22:01,317.10,65.10,66.10,69.80
1998-12-04 01:32:57,344.20,66.80,308.30,60.10
1998-12-04 09:20:09,350.00,65.20,226.10,62.10
1998-12-04 12:13:06,348.90,65.10,175.10,69.80
1998-12-04 14:29:16,341.80,64.80,121.70,70.50
1998-12-04 16:01:16,335.60,64.90,91.60,69.90
1998-12-04 17:42:28,340.40,63.50,72.90,68.20
1998-12-05 07:13:17,337.60,64.10,241.20,57.60
1998-12-05 11:42:06,347.20,66.00,184.70,69.80
1998-12-06 04:47:25,349.70,68.80,275.70,57.90
1998-12-07 11:36:47,344.40,68.40,185.50,72.00
1998-12-07 15:51:09,330.30,66.00,87.90,71.00
1998-12-07 21:02:17,337.70,65.30,13.70,68.10
1998-12-08 01:55:54,353.50,65.40,311.20,59.30
1998-12-08 06:58:17,291.70,71.20,210.00,71.40
1998-12-08 07:35:05,316.50,70.50,223.60,68.10
1998-12-08 10:42:45,323.10,71.00,180.10,75.10
1998-12-08 14:47:29,343.10,68.20,119.60,74.00
1998-12-09 00:49:56,348.10,66.60,321.60,62.50
1998-12-09 23:05:00,0.60,67.60,2.60,69.40
1998-12-10 00:23:30,358.10,66.60,338.30,65.50
1998-12-10 05:54:52,351.00,65.80,264.00,55.30
1998-12-11 08:13:35,335.30,60.30,224.80,57.50
1998-12-11 23:09:30,0.50,61.00,7.20,63.50
1998-12-12 01:57:33,315.40,67.30,283.60,56.70
1998-12-12 20:29:32,15.30,67.90,66.60,72.80
1998-12-14 20:59:21,358.30,65.10,39.90,69.30
1998-12-15 00:19:54,359.40,65.10,342.10,64.60
1998-12-15 14:27:22,351.80,66.90,135.70,72.80
1998-12-15 15:08:28,356.40,69.60,131.90,75.60
1998-12-17 13:42:12,341.80,69.70,138.80,75.60
1998-12-19 10:40:52,340.60,67.90,198.00,70.00
1998-12-19 11:37:54,339.40,67.80,177.40,72.20
1998-12-20 07:07:32,301.10,66.60,211.80,66.50
1998-12-20 18:22:12,325.60,65.40,44.80,69.70
1998-12-21 12:37:46,337.90,66.40,152.80,72.20
1998-12-22 18:39:35,358.20,66.10,77.60,71.00
1998-12-23 01:07:12,359.40,66.10,328.30,63.30
1998-12-23 06:12:02,346.00,65.90,258.80,56.10
1998-12-24 14:19:44,323.40,69.20,102.90,74.80
1998-12-24 22:12:00,12.80,66.00,35.40,70.00
1998-12-24 23:18:52,4.10,65.50,5.20,67.60
1998-12-25 12:10:26,351.10,62.20,175.90,67.10
1998-12-26 04:25:01,345.80,64.30,277.10,53.20
1998-12-28 11:20:28,356.80,67.60,204.30,68.80
1998-12-28 15:09:14,331.70,68.10,99.60,73.50
1998-12-29 20:03:44,347.50,60.80,45.60,65.10
1998-12-29 23:10:38,3.60,61.40,10.50,64.20
1998-12-30 10:53:41,337.50,66.90,189.20,70.20
1998-12-30 14:32:39,29.90,67.20,186.20,70.80
1998-12-30 21:34:37,9.80,67.80,41.00,72.10
1999-01-01 04:50:11,333.50,67.90,265.40,57.40
1999-01-01 09:05:56,355.30,68.60,235.30,63.50
1999-01-01 19:54:14,347.20,66.00,44.50,70.30
1999-01-01 20:32:15,5.70,67.00,55.10,71.60
1999-01-01 23:51:35,334.10,67.40,322.20,63.40
1999-01-02 10:33:45,323.00,65.20,175.30,69.90
1999-01-02 14:36:01,358.30,64.00,139.70,70.00
1999-01-02 15:12:12,317.40,68.70,82.10,73.90
1999-01-02 18:24:47,329.80,65.30,49.10,69.70
1999-01-03 14:17:43,352.70,68.00,140.90,73.90
1999-01-03 15:08:01,350.60,66.80,122.60,72.60
1999-01-03 22:00:47,350.80,66.30,11.20,68.90
1999-01-03 22:36:22,346.60,67.00,355.10,68.10
1999-01-06 15:15:05,5.30,65.50,138.70,71.40
1999-01-07 06:44:27,349.90,68.30,256.60,58.90
1999-01-07 17:09:16,11.80,64.00,115.30,69.60
1999-01-07 21:34:51,6.30,64.90,39.00,69.00
1999-01-07 21:47:43,22.10,66.40,53.10,71.00
1999-01-08 13:47:09,346.90,66.50,142.20,72.40
1999-01-08 16:44:14,4.90,63.40,113.60,68.90
1999-01-09 05:06:32,20.30,64.50,292.30,54.80
1999-01-09 21:00:42,351.20,65.30,30.30,69.10
1999-01-10 19:05:04,345.70,68.50,54.40,73.20
1999-01-10 23:29:14,15.80,66.80,14.20,69.60
1999-01-11 16:53:45,341.80,68.10,85.10,73.30
1999-01-11 19:10:31,13.70,65.40,86.70,70.40
1999-01-12 07:25:18,348.10,66.60,247.80,58.80
1999-01-12 11:39:50,330.70,66.70,164.20,72.00
1999-01-12 23:10:26,346.90,64.40,347.70,64.70
1999-01-12 23:31:28,344.50,66.30,337.90,65.10
1999-01-14 08:37:18,343.10,61.30,227.40,57.90
1999-01-14 13:15:43,342.20,64.40,144.20,70.30
1999-01-14 18:31:45,345.30,63.20,66.00,67.80
1999-01-15 04:07:30,19.10,61.40,303.60,53.80
1999-01-15 04:43:05,320.40,65.00,257.90,55.30
1999-01-15 08:16:31,332.50,65.40,224.90,62.60
1999-01-15 12:53:45,339.30,65.00,148.20,70.90
1999-01-16 01:56:32,340.10,68.40,299.70,60.00
1999-01-16 05:10:10,354.60,66.00,275.00,55.00
1999-01-16 05:24:17,345.40,66.90,267.10,56.20
1999-01-16 06:04:46,2.10,69.20,270.80,58.40
1999-01-17 00:34:17,348.90,67.70,324.90,64.20
1999-01-18 11:42:55,6.10,68.50,209.60,68.80
1999-01-18 12:58:22,335.80,67.20,144.00,73.10
1999-01-18 18:45:30,327.80,63.00,42.10,67.20
1999-01-19 00:16:42,351.30,64.80,333.60,63.00
1999-01-19 05:16:38,10.40,66.20,283.80,55.60
1999-01-21 03:08:02,357.30,63.00,299.00,54.40
1999-01-21 04:49:51,327.20,65.20,261.20,55.00
1999-01-21 10:32:06,323.40,66.60,179.00,70.90
1999-01-21 10:40:41,345.80,64.30,201.60,66.00
1999-01-22 13:54:36,333.00,63.80,121.30,69.50
1999-01-22 20:17:56,11.90,61.90,67.70,66.40
1999-01-22 20:25:18,336.70,61.20,25.50,64.80
1999-01-24 02:51:58,347.60,62.90,295.20,53.60
1999-01-24 08:45:42,347.00,61.80,229.70,57.90
